interval_start_utc,,net_load,renewables,renewables_to_load_ratio,load.load,load_forecast.load_forecast,fuel_mix.coal_and_lignite,fuel_mix.hydro,fuel_mix.nuclear,fuel_mix.power_storage,fuel_mix.solar,fuel_mix.wind,fuel_mix.natural_gas,fuel_mix.other,battery_discharge_to_load_ratio
2024-05-06 23:00:00,,34113.2666666667,27655.7916666667,0.448459531405065,61663.1666666667,61635.1190032959,5363.80833333333,105.891666666667,3709.16666666667,155.025,6580.33333333333,20969.5666666667,24797.8916666667,0,0.002513172763818
2024-05-07 00:00:00,,36111.525,24534.1583333333,0.405323765679843,60516.5,60439.1165237427,6260,129.183333333333,3709.9,399.95,2667.81666666667,21737.1583333333,25404.3333333333,0,0.006623571774889
2024-05-07 01:00:00,,38254.1333333333,21759.4583333333,0.363204262911123,59910.25,59924.5291213989,6983.90833333333,103.341666666667,3709.39166666667,609.416666666667,93.55,21562.5666666667,26895.8916666667,0,0.010167337548539
2024-05-07 02:00:00,,37224.125,21229.775,0.363657082869838,58377.3333333333,58802.2609202067,6721.41666666667,76.5666666666667,3708.34166666667,452.05,0.008333333333333,21153.2,26466.7666666667,0,0.007758622991779
2024-05-07 03:00:00,,34398.375,20465.85,0.37350810442876,54805.4166666667,55715.7460912069,5502.61666666667,58.8083333333333,3707.95833333333,395.15,0.183333333333333,20406.8583333333,24918.9916666667,0,0.007187703522165
2024-05-07 04:00:00,,30887.525,20538.8,0.400001105761918,51365.25,51670.6730321248,4287.125,61.075,3707.03333333333,103.525,0.333333333333333,20477.3916666667,22986,0,0.001998997307926
2024-05-07 05:00:00,,28386.8666666667,20394.8166666667,0.418611698273317,48720.0833333333,48606.0813776652,3869.43333333333,61.6,3706.98333333333,70.5583333333333,0.358333333333333,20332.8583333333,20853.45,0,0.001444243793153
2024-05-07 06:00:00,,27133.9,19511.5166666667,0.418882392951833,46582.4166666667,47010.8736025492,3742.64166666667,63,3707.125,137.483333333333,0.233333333333333,19448.2833333333,19695.4666666667,0,0.002943316904975
2024-05-07 07:00:00,,27082.5833333333,18288.4583333333,0.403751762467373,45291.1666666667,45395.7944844564,3734.3,79.875,3707.05833333333,85.4583333333333,0.208333333333333,18208.375,19682.7916666667,0,0.001883753369315
2024-05-07 08:00:00,,28377.2666666667,16288.275,0.365124731550203,44603.0833333333,44753.8938814799,3845.78333333333,62.4583333333333,3694.45833333333,50.125,0.2,16225.6166666667,20902.4916666667,0,0.001124657035387
2024-05-07 09:00:00,,30708.0666666667,14081.0583333333,0.314864207408275,44727,44804.5726292928,4253.575,62.125,3694.3,31.0583333333333,0.2,14018.7333333333,22830.1916666667,0,0.000693755201694
2024-05-07 10:00:00,,35022.925,11269.6916666667,0.244010465165532,46229.9166666667,46060.7709452311,5561.45,62.7,3694.89166666667,279.541666666667,0.208333333333333,11206.7833333333,25454.7083333333,0.233333333333333,0.006033442493958
2024-05-07 11:00:00,,39828.9833333333,8506.14166666667,0.176290018751949,48272.75,48095.5606943766,6819.46666666667,62.375,3694.775,734.825,28.55,8415.21666666667,28368.0833333333,0,0.015207520972449
2024-05-07 12:00:00,,40266.1833333333,9029,0.183247246198408,49204.9166666667,49185.7608973185,6888.53333333333,90.2666666666667,3694.525,458.416666666667,2607.68333333333,6331.05,28931.2416666667,5.875,0.009369771040185
2024-05-07 13:00:00,,37295.325,14705.5166666667,0.283224069811506,51871.9166666667,50614.6643676758,6314.8,128.925,3694.76666666667,115.741666666667,9667.81666666667,4908.775,26885.4583333333,23.3416666666667,0.002231715038272
2024-05-07 14:00:00,,37526.05,16311.5333333333,0.303664320274688,53711.5,54560.8528340658,6562.64166666667,126.083333333333,3695.38333333333,114.775,12844.4916666667,3340.95833333333,26895.4583333333,44.25,0.002139487778671
2024-05-07 15:00:00,,38409.725,16917.1583333333,0.306311195957446,55228.4166666667,56029.9430720012,6922.23333333333,98.4666666666666,3695.06666666667,168.366666666667,14166.375,2652.31666666667,27388.6583333333,49.9833333333333,0.003039905737585
2024-05-07 16:00:00,,39545.4416666667,17524.1916666667,0.307457423378723,56993.8333333333,56927.0194015503,6982.08333333333,75.8,3693.85,372.9,15467.425,1980.96666666667,28276.0583333333,50.025,0.006544327613357
2024-05-07 17:00:00,,40404.2833333333,19215.8166666667,0.322558011836338,59557.9166666667,58803.1958516439,6967.6,62.1833333333333,3696.025,289.183333333333,16653.8583333333,2499.775,29246.85,50.025,0.004856859698517
2024-05-07 18:00:00,,40784.5166666667,21347.625,0.343827820103109,62075.25,61807.2418187459,6591.125,56.8916666666667,3695.45,137.8,16800.6166666667,4490.11666666667,30158.7333333333,50.0833333333333,0.002214557987468
2024-05-07 19:00:00,,41415.9416666667,23599.8916666667,0.363261713486551,64958.75,64103.513710022,6788.33333333333,57.0833333333333,3694.11666666667,83.8833333333333,16009.4916666667,7533.31666666667,30700.4583333333,50.0916666666667,0.001281755664284
2024-05-07 20:00:00,,42247.075,25144.8583333333,0.373422423815341,67331.0833333333,66857.0233230591,7044.88333333333,60.85,3694.075,153.8,14922.3916666667,10161.6166666667,31315.775,50.0833333333333,0.002289315904001
2024-05-07 21:00:00,,42728.475,26352.3916666667,0.381789463825532,69020.1666666667,68935.2153345744,6793.58333333333,60.7,3693.06666666667,73.8083333333333,14412.0166666667,11879.675,32147.7583333333,50.0583333333333,0.001072554302549
2024-05-07 22:00:00,,43004.8833333333,25754.225,0.374884638585244,68698.3333333333,69262.1114425659,6947.89166666667,60.775,3692.14166666667,139.691666666667,12382.2416666667,13311.2083333333,32261.4416666667,50.1583333333333,0.002032998376687
2024-05-07 23:00:00,,43903.725,23547.1583333333,0.349362444049838,67389.75,67370.2411855062,7445.20833333334,61.1333333333333,3689.81666666667,209.758333333333,9303.11666666666,14182.9083333333,32581.9166666667,50.2666666666667,0.003118444460741
2024-05-08 00:00:00,,46009.075,19037.6916666667,0.292713250133547,64986.9166666667,65465.0643666585,7770.70833333333,59.85,3689.40833333333,482.758333333333,3618.18333333333,15359.6583333333,34093.4666666667,50.2333333333333,0.007464679728104
2024-05-08 01:00:00,,45271.975,18435.8083333333,0.289642038018161,63648.4166666667,63495.7629063924,7619.575,59.3666666666667,3689.49166666667,583.833333333333,141.25,18235.1916666667,33412.875,50.1083333333333,0.00917478746578
2024-05-08 02:00:00,,40179.425,21783.9083333333,0.352036373405759,61903.6666666667,61887.6468098958,7096.5,59.6666666666667,3687.325,189.141666666667,0.225,21724.0166666667,29227.4416666667,50.65,0.003050233081466
2024-05-08 03:00:00,,35945,22688.8083333333,0.387487708349544,58574.25,58998.3733711243,5873.26666666667,59.5583333333333,3687.15833333333,85.5166666666667,104.866666666667,22524.3833333333,26188.5583333333,50.5916666666667,0.001454798567066
2024-05-08 04:00:00,,32126.175,22649.025,0.414052720996688,54715.5,55591.6500027974,4895.98333333333,59.7,3687.09166666667,141.75,125.833333333333,22463.4916666667,23287.1333333333,50.6166666666667,0.002576837802079
2024-05-08 05:00:00,,29617.8083333333,21911.0833333333,0.42575557596847,51469.0833333333,52146.3165219625,4410.06666666667,59.8083333333334,3688.05,100.591666666667,52.7333333333333,21798.5416666667,21307.1416666667,50.5166666666667,0.001929492657299
2024-05-08 06:00:00,,28411.5416666667,21396.0416666667,0.430352808063028,49721.1666666667,49393.7213236491,4364.53333333333,86.4166666666667,3687.75833333333,20.9916666666667,0.5,21309.125,20202.5916666667,50.6416666666667,0.000420271143017
2024-05-08 07:00:00,,27196.7333333333,21468.8083333333,0.441879237283075,48587.6666666667,48688.2110913595,4279.275,77.875,3688.78333333333,56.2916666666667,0.516666666666667,21390.4166666667,19052.4583333333,50.65,0.001160331047807
2024-05-08 08:00:00,,26206.5666666667,21655.2916666667,0.453027798454546,47801.25,48157.8812230428,4262.86666666667,60.6083333333333,3688.66666666667,71.8083333333333,0.483333333333333,21594.2,18064.15,50.6,0.001505847778441
2024-05-08 09:00:00,,27082.2833333333,20785.75,0.43477866222031,47808,47981.9699834188,4260.90833333333,60.0333333333333,3688.75833333333,127.891666666667,0.316666666666667,20725.4,18888.0166666667,50.6833333333333,0.002675163946773
2024-05-08 10:00:00,,29490.65,19533.0833333333,0.39903866331677,48963.5833333333,48983.5294087728,4331.98333333333,60.15,3689.18333333333,286.658333333333,0.233333333333333,19472.7,21052.1916666667,50.6166666666667,0.005849707128601
2024-05-08 11:00:00,,32597.7583333333,18810.3333333333,0.366350705849363,51347.9166666667,50711.2383600871,5193.18333333333,60.175,3688.24166666667,366.058333333333,14.7666666666667,18735.3916666667,23175.6583333333,50.625,0.007138825296985
2024-05-08 12:00:00,,32928.0083333333,19452.875,0.371771660232347,52320.8333333333,52355.2122472127,5482.26666666667,60.05,3688.775,217.116666666667,1995.19166666667,17397.6333333333,23329.5583333333,50.6666666666667,0.004155141014079
2024-05-08 13:00:00,,32504.95,21494.9916666667,0.398395043063789,53940,53692.5580927531,5285.79166666667,59.9416666666667,3688.41666666667,46.0583333333333,7963.90833333333,13471.1416666667,23180.3583333333,50.625,0.000866435320064
2024-05-08 14:00:00,,31873.1916666667,23717.9833333333,0.427044658645082,55531.1666666667,55893.4895502726,4855.775,60.0083333333333,3688.31666666667,24.7416666666667,11134.8833333333,12523.0916666667,23057.8333333333,63.65,0.000443325005138
