interval_start_utc,interval_end_utc,net_load,renewables,renewables_to_load_ratio,load.load,load_forecast.load_forecast,fuel_mix.coal_and_lignite,fuel_mix.hydro,fuel_mix.nuclear,fuel_mix.power_storage,fuel_mix.solar,fuel_mix.wind,fuel_mix.natural_gas,fuel_mix.other,battery_discharge_to_load_ratio
2024-05-26 04:00:00+00:00,2024-05-26 05:00:00+00:00,37444.666666666664,21733.908333333333,0.3681703243062879,59046.000000000000,59710.67254130045,5897.183333333333,132.57500000000002,5001.366666666666,100.60833333333335,0.3833333333333333,21600.95,26946.75833333333,50.30833333333334,0.001695622435276469
2024-05-26 05:00:00+00:00,2024-05-26 06:00:00+00:00,33590.69999999999,22805.100000000002,0.4048552830060346,56350.583333333333,56420.01268005371,4865.991666666666,45.216666666666676,5001.508333333333,80.87500000000001,0.4166666666666667,22759.466666666664,23942.408333333336,50.25833333333333,0.0014324322279894042
2024-05-26 06:00:00+00:00,2024-05-26 07:00:00+00:00,30537.25,23660.575,0.43698007219249774,54150.666666666667,54416.450190226235,4174.441666666667,47.15833333333333,5002.533333333333,26.75,0.4166666666666667,23613.0,21552.233333333334,50.25833333333333,0.0004948311117856591
2024-05-26 07:00:00+00:00,2024-05-26 08:00:00+00:00,29012.966666666664,23378.2,0.44659854757316086,52344.000000000000,52830.79648844402,4000.5333333333333,47.166666666666664,5002.058333333333,43.625,0.45,23330.58333333334,20155.89166666667,50.26666666666667,0.0008378130627998969
2024-05-26 08:00:00+00:00,2024-05-26 09:00:00+00:00,28660.524999999998,21941.483333333326,0.43398612448464396,50554.916666666667,51235.277671813965,3970.8333333333335,47.09166666666667,5003.258333333333,58.84166666666667,0.5,21893.891666666666,19818.708333333332,50.274999999999984,0.0011669077291934272
2024-05-26 09:00:00+00:00,2024-05-26 10:00:00+00:00,28712.374999999996,21213.908333333336,0.4252906978246975,49879.166666666667,49674.30772399902,3957.5750000000003,47.11666666666667,5003.633333333334,23.408333333333335,0.4416666666666667,21166.349999999995,19895.2,50.35,0.0004695717607694693
2024-05-26 10:00:00+00:00,2024-05-26 11:00:00+00:00,29330.59166666666,20110.90833333333,0.40714866354103635,49394.416666666667,49532.555488586426,3914.5583333333325,47.083333333333336,5004.383333333333,71.00833333333334,0.5166666666666667,20063.30833333333,20505.75,50.70833333333334,0.0014377119109290242
2024-05-26 11:00:00+00:00,2024-05-26 12:00:00+00:00,29225.483333333334,19693.716666666664,0.40296788171323544,48872.083333333333,49014.947133382164,3662.966666666666,47.11666666666667,5004.766666666667,185.43333333333337,44.69166666666667,19601.908333333336,20434.283333333336,50.800000000000004,0.00380287508882832
2024-05-26 12:00:00+00:00,2024-05-26 13:00:00+00:00,28067.675000000003,21179.108333333337,0.43035279330144904,49199.416666666667,49538.90440368652,3563.1416666666664,47.36666666666667,5006.083333333333,155.76666666666665,2838.35,18293.391666666666,19291.191666666666,50.83333333333332,0.0031594056733333926
2024-05-26 13:00:00+00:00,2024-05-26 14:00:00+00:00,27198.61666666667,24071.725000000002,0.4698430553616322,51223.000000000000,51508.5958887736,3571.9583333333335,47.341666666666676,5006.349999999999,103.70833333333333,8326.916666666666,15697.466666666665,18808.575,50.85833333333334,0.002033385916297734
2024-05-26 14:00:00+00:00,2024-05-26 15:00:00+00:00,27896.79166666667,26090.958333333332,0.48368747523892924,53940.416666666667,54105.44938659668,3569.7916666666665,47.333333333333336,5006.558333333333,50.03333333333334,11949.583333333334,14094.041666666664,19740.983333333334,50.89166666666666,0.0009282550033924693
2024-05-26 15:00:00+00:00,2024-05-26 16:00:00+00:00,29837.983333333334,27629.841666666664,0.4812979770874688,57420.500000000000,56726.58595530192,3975.316666666667,47.32499999999999,5006.483333333334,90.86666666666666,14547.358333333335,13035.158333333333,21041.083333333332,50.90833333333334,0.0015819680062774874
2024-05-26 16:00:00+00:00,2024-05-26 17:00:00+00:00,33196.19166666667,27764.458333333332,0.455918181836313,60913.333333333333,60450.78799184164,4885.025000000001,47.31666666666666,5004.658333333333,55.85833333333333,16652.166666666668,11064.975,23488.649999999998,50.86666666666665,0.0009262478633637316
2024-05-26 17:00:00+00:00,2024-05-26 18:00:00+00:00,36274.25833333334,28146.108333333337,0.43738873456149663,64361.750000000000,63855.91641743978,5876.391666666666,58.616666666666674,5003.674999999999,95.10833333333333,17484.43333333333,10603.058333333332,25161.858333333334,50.95833333333332,0.0014791551787444953
2024-05-26 18:00:00+00:00,2024-05-26 19:00:00+00:00,39289.950000000004,27948.441666666666,0.4164762261087702,67112.750000000000,67052.5432510376,6521.7,125.64166666666667,5001.249999999999,79.32499999999999,17388.524999999998,10434.275,27483.316666666666,50.849999999999994,0.0011763362971653527
2024-05-26 19:00:00+00:00,2024-05-26 20:00:00+00:00,41354.15833333333,28495.725000000002,0.4088943157855434,69698.333333333333,69355.51617685954,6756.841666666664,151.54999999999998,4999.683333333334,121.81666666666666,17673.466666666664,10670.708333333334,29114.600000000002,50.91666666666666,0.0017398082934591077
2024-05-26 20:00:00+00:00,2024-05-26 21:00:00+00:00,44073.408333333326,27838.666666666668,0.3879718388948046,71759.416666666667,71650.02545674643,7280.0,152.65833333333333,4999.558333333333,170.45000000000002,16905.024999999998,10780.983333333334,31580.05,50.925000000000004,0.0023762464958971227
